Handle,Color,Size,Brand,Quantity,Price,Description,Urls
NV8088,NAVY,10,MILANO FORMALS,3,349.0,"This captivating dress combines modern elegance with intricate detailing, perfect for any upscale event. The deep space blue lace overlay is adorned with delicate beading, creating a sparkling effect that catches the light beautifully. The sheer mesh sleeves and back add a touch of allure while maintaining a sophisticated appeal. Designed to contour the body, this dress highlights your silhouette with a refined, flattering fit.","https://ecomm-milano-images.s3.amazonaws.com/E1911_SPACE_BLUE_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1911_SPACE_BLUE_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1911_SPACE_BLUE_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1911_SPACE_BLUE_4.jpg"
NV8088,NAVY,18,MILANO FORMALS,5,349.0,"This captivating dress combines modern elegance with intricate detailing, perfect for any upscale event. The deep space blue lace overlay is adorned with delicate beading, creating a sparkling effect that catches the light beautifully. The sheer mesh sleeves and back add a touch of allure while maintaining a sophisticated appeal. Designed to contour the body, this dress highlights your silhouette with a refined, flattering fit.","https://ecomm-milano-images.s3.amazonaws.com/E1911_SPACE_BLUE_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1911_SPACE_BLUE_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1911_SPACE_BLUE_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1911_SPACE_BLUE_4.jpg"
NV8108,PURPLE,0,MILANO FORMALS,1,249.0,"This captivating dress features a deep purple hue with an A-line silhouette, perfect for making a bold yet elegant statement. The delicate floral embellishments around the bodice and waist, combined with the sheer illusion neckline and back, create a romantic and refined look. The full skirt adds a playful, voluminous touch, while the intricate detailing ensures a luxurious feel. Ideal for cocktail parties or formal gatherings, this dress effortlessly balances sophistication with a touch of modern glamour.","https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_4.jpg"
NV8108,PURPLE,2,MILANO FORMALS,4,249.0,"This captivating dress features a deep purple hue with an A-line silhouette, perfect for making a bold yet elegant statement. The delicate floral embellishments around the bodice and waist, combined with the sheer illusion neckline and back, create a romantic and refined look. The full skirt adds a playful, voluminous touch, while the intricate detailing ensures a luxurious feel. Ideal for cocktail parties or formal gatherings, this dress effortlessly balances sophistication with a touch of modern glamour.","https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_4.jpg"
NV8108,PURPLE,4,MILANO FORMALS,5,249.0,"This captivating dress features a deep purple hue with an A-line silhouette, perfect for making a bold yet elegant statement. The delicate floral embellishments around the bodice and waist, combined with the sheer illusion neckline and back, create a romantic and refined look. The full skirt adds a playful, voluminous touch, while the intricate detailing ensures a luxurious feel. Ideal for cocktail parties or formal gatherings, this dress effortlessly balances sophistication with a touch of modern glamour.","https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_4.jpg"
NV8108,PURPLE,6,MILANO FORMALS,6,249.0,"This captivating dress features a deep purple hue with an A-line silhouette, perfect for making a bold yet elegant statement. The delicate floral embellishments around the bodice and waist, combined with the sheer illusion neckline and back, create a romantic and refined look. The full skirt adds a playful, voluminous touch, while the intricate detailing ensures a luxurious feel. Ideal for cocktail parties or formal gatherings, this dress effortlessly balances sophistication with a touch of modern glamour.","https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_4.jpg"
NV8108,PURPLE,8,MILANO FORMALS,5,249.0,"This captivating dress features a deep purple hue with an A-line silhouette, perfect for making a bold yet elegant statement. The delicate floral embellishments around the bodice and waist, combined with the sheer illusion neckline and back, create a romantic and refined look. The full skirt adds a playful, voluminous touch, while the intricate detailing ensures a luxurious feel. Ideal for cocktail parties or formal gatherings, this dress effortlessly balances sophistication with a touch of modern glamour.","https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_4.jpg"
NV8108,PURPLE,10,MILANO FORMALS,4,249.0,"This captivating dress features a deep purple hue with an A-line silhouette, perfect for making a bold yet elegant statement. The delicate floral embellishments around the bodice and waist, combined with the sheer illusion neckline and back, create a romantic and refined look. The full skirt adds a playful, voluminous touch, while the intricate detailing ensures a luxurious feel. Ideal for cocktail parties or formal gatherings, this dress effortlessly balances sophistication with a touch of modern glamour.","https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_4.jpg"
NV8109,BLACK,0,MILANO FORMALS,1,225.0,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,https://ecomm-milano-images.s3.amazonaws.com/E1890_Black_1.jpg
NV8109,BLACK,2,MILANO FORMALS,1,225.0,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,https://ecomm-milano-images.s3.amazonaws.com/E1890_Black_1.jpg
NV8109,BLACK,4,MILANO FORMALS,1,225.0,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,https://ecomm-milano-images.s3.amazonaws.com/E1890_Black_1.jpg
NV8109,BLACK,6,MILANO FORMALS,6,225.0,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,https://ecomm-milano-images.s3.amazonaws.com/E1890_Black_1.jpg
NV8109,BLACK,8,MILANO FORMALS,3,225.0,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,https://ecomm-milano-images.s3.amazonaws.com/E1890_Black_1.jpg
NV8109,BLACK,16,MILANO FORMALS,1,225.0,Jaw-dropping cocktail dress with fully see-through back accented with floral design. The front bodice is fully bedazzled with sequins.,https://ecomm-milano-images.s3.amazonaws.com/E1890_Black_1.jpg
NV8204,BISCOTTI,2,MILANO FORMALS,1,197.0,"Walk like a goddess in Milano Formals E1581. A one-shoulder party dress fashioned in asymmetrical pleats of chiffon layers creating a tightly fitting bodice and well defined hipline complimenting the fitted mini-skirt. Defining the waistline is a satin waistband with floral accents and embellishment. Perfect for homecoming, date-night or junior-prom. This Milano Formals is simply chic and adorable Style: milano_E1581 Closure: Zipper Details: One-shoulder, Asymmetric neckline, Pleated, Waistband with floral embellishment Fabric: Chiffon Length: Short Neckline: Asymmetric Waistline: Natural Silhouette: Sheath Category: Bridesmaid Available Colors: Red, Purple, Black Sizes: 00Â– 30 This special occasion dress is returnable. Please refer to our special occasion dress return policy (click here) for more details..","https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_4.jpg"
NV8204,BISCOTTI,4,MILANO FORMALS,4,197.0,"Walk like a goddess in Milano Formals E1581. A one-shoulder party dress fashioned in asymmetrical pleats of chiffon layers creating a tightly fitting bodice and well defined hipline complimenting the fitted mini-skirt. Defining the waistline is a satin waistband with floral accents and embellishment. Perfect for homecoming, date-night or junior-prom. This Milano Formals is simply chic and adorable Style: milano_E1581 Closure: Zipper Details: One-shoulder, Asymmetric neckline, Pleated, Waistband with floral embellishment Fabric: Chiffon Length: Short Neckline: Asymmetric Waistline: Natural Silhouette: Sheath Category: Bridesmaid Available Colors: Red, Purple, Black Sizes: 00Â– 30 This special occasion dress is returnable. Please refer to our special occasion dress return policy (click here) for more details..","https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_4.jpg"
NV8204,BISCOTTI,6,MILANO FORMALS,1,197.0,"Walk like a goddess in Milano Formals E1581. A one-shoulder party dress fashioned in asymmetrical pleats of chiffon layers creating a tightly fitting bodice and well defined hipline complimenting the fitted mini-skirt. Defining the waistline is a satin waistband with floral accents and embellishment. Perfect for homecoming, date-night or junior-prom. This Milano Formals is simply chic and adorable Style: milano_E1581 Closure: Zipper Details: One-shoulder, Asymmetric neckline, Pleated, Waistband with floral embellishment Fabric: Chiffon Length: Short Neckline: Asymmetric Waistline: Natural Silhouette: Sheath Category: Bridesmaid Available Colors: Red, Purple, Black Sizes: 00Â– 30 This special occasion dress is returnable. Please refer to our special occasion dress return policy (click here) for more details..","https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_4.jpg"
NV8204,IVORY,14,MILANO FORMALS,1,197.0,"Walk like a goddess in Milano Formals E1581. A one-shoulder party dress fashioned in asymmetrical pleats of chiffon layers creating a tightly fitting bodice and well defined hipline complimenting the fitted mini-skirt. Defining the waistline is a satin waistband with floral accents and embellishment. Perfect for homecoming, date-night or junior-prom. This Milano Formals is simply chic and adorable Style: milano_E1581 Closure: Zipper Details: One-shoulder, Asymmetric neckline, Pleated, Waistband with floral embellishment Fabric: Chiffon Length: Short Neckline: Asymmetric Waistline: Natural Silhouette: Sheath Category: Bridesmaid Available Colors: Red, Purple, Black Sizes: 00Â– 30 This special occasion dress is returnable. Please refer to our special occasion dress return policy (click here) for more details..","https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_4.jpg"
NV8204,NAVY,2,MILANO FORMALS,3,197.0,"Walk like a goddess in Milano Formals E1581. A one-shoulder party dress fashioned in asymmetrical pleats of chiffon layers creating a tightly fitting bodice and well defined hipline complimenting the fitted mini-skirt. Defining the waistline is a satin waistband with floral accents and embellishment. Perfect for homecoming, date-night or junior-prom. This Milano Formals is simply chic and adorable Style: milano_E1581 Closure: Zipper Details: One-shoulder, Asymmetric neckline, Pleated, Waistband with floral embellishment Fabric: Chiffon Length: Short Neckline: Asymmetric Waistline: Natural Silhouette: Sheath Category: Bridesmaid Available Colors: Red, Purple, Black Sizes: 00Â– 30 This special occasion dress is returnable. Please refer to our special occasion dress return policy (click here) for more details..","https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_4.jpg"
NV8204,NAVY,4,MILANO FORMALS,5,197.0,"Walk like a goddess in Milano Formals E1581. A one-shoulder party dress fashioned in asymmetrical pleats of chiffon layers creating a tightly fitting bodice and well defined hipline complimenting the fitted mini-skirt. Defining the waistline is a satin waistband with floral accents and embellishment. Perfect for homecoming, date-night or junior-prom. This Milano Formals is simply chic and adorable Style: milano_E1581 Closure: Zipper Details: One-shoulder, Asymmetric neckline, Pleated, Waistband with floral embellishment Fabric: Chiffon Length: Short Neckline: Asymmetric Waistline: Natural Silhouette: Sheath Category: Bridesmaid Available Colors: Red, Purple, Black Sizes: 00Â– 30 This special occasion dress is returnable. Please refer to our special occasion dress return policy (click here) for more details..","https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_2.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_4.jpg"
NV8269,BLUE,2,MILANO FORMALS,1,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BLUE,4,MILANO FORMALS,2,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BLUE,8,MILANO FORMALS,2,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BURNT ORANGE,0,MILANO FORMALS,3,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BURNT ORANGE,4,MILANO FORMALS,4,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BURNT ORANGE,6,MILANO FORMALS,3,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BURNT ORANGE,8,MILANO FORMALS,1,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BURNT ORANGE,10,MILANO FORMALS,4,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BURNT ORANGE,12,MILANO FORMALS,2,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BURNT ORANGE,14,MILANO FORMALS,1,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BURNT ORANGE,16,MILANO FORMALS,1,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BURNT ORANGE,20,MILANO FORMALS,5,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BURNT ORANGE,22,MILANO FORMALS,2,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BURNT ORANGE,24,MILANO FORMALS,4,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,BURNT ORANGE,30,MILANO FORMALS,3,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,CHARCOAL,2,MILANO FORMALS,1,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,CHARCOAL,4,MILANO FORMALS,3,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,CHARCOAL,6,MILANO FORMALS,6,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,CHARCOAL,8,MILANO FORMALS,7,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,CHARCOAL,10,MILANO FORMALS,3,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,CHARCOAL,12,MILANO FORMALS,8,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,CHARCOAL,14,MILANO FORMALS,1,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,CHARCOAL,16,MILANO FORMALS,1,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,CHARCOAL,18,MILANO FORMALS,1,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,CHARCOAL,20,MILANO FORMALS,4,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,CHARCOAL,24,MILANO FORMALS,4,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,ROYAL,4,MILANO FORMALS,4,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,ROYAL,6,MILANO FORMALS,4,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8269,ROYAL,8,MILANO FORMALS,1,149.0,"Gorgeous one Shoulder, halter style dress complete with asymmetrical bodice and floral accent. The chiffon material creates a flowy and flirty feel. Three colors (Burnt orange, Royal, Charcoal).","https://ecomm-milano-images.s3.amazonaws.com/E1730_BurntOrange_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1730_Royal_2.jpg"
NV8314,FUCHSIA,12,MILANO FORMALS,4,399.0,"This stunning strapless cocktail dress is a captivating blend of elegance and bold design. The golden base is beautifully adorned with intricate magenta floral embroidery, creating a striking contrast that highlights the figure-flattering silhouette. The delicate detailing combined with the fitted bodice exudes sophistication and grace, making it a perfect choice for evening events, upscale parties, or special occasions. The vibrant embroidery and luxurious fabric work in harmony to make this dress a standout, offering both timeless style and modern flair.",https://ecomm-milano-images.s3.amazonaws.com/E1685_FUCHSIA_1.jpg
NV8314,FUCHSIA,16,MILANO FORMALS,6,399.0,"This stunning strapless cocktail dress is a captivating blend of elegance and bold design. The golden base is beautifully adorned with intricate magenta floral embroidery, creating a striking contrast that highlights the figure-flattering silhouette. The delicate detailing combined with the fitted bodice exudes sophistication and grace, making it a perfect choice for evening events, upscale parties, or special occasions. The vibrant embroidery and luxurious fabric work in harmony to make this dress a standout, offering both timeless style and modern flair.",https://ecomm-milano-images.s3.amazonaws.com/E1685_FUCHSIA_1.jpg
NV8327,ROYAL,14,MILANO FORMALS,3,159.0,"Mermaid inspired! Strapless, sweetheart neckline with FULL sequin skirt.","https://ecomm-milano-images.s3.amazonaws.com/E1672_ROYAL_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1672_ROYAL_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1672_ROYAL_4.jpg"
NV8327,ROYAL,16,MILANO FORMALS,6,159.0,"Mermaid inspired! Strapless, sweetheart neckline with FULL sequin skirt.","https://ecomm-milano-images.s3.amazonaws.com/E1672_ROYAL_1.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1672_ROYAL_3.jpg,https://ecomm-milano-images.s3.amazonaws.com/E1672_ROYAL_4.jpg"
