Code,Color,Size,Brand,Quantity,Category,Price,Urls
E1264,TEAL,26,MILANO FORMALS,5,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_3.png?v=1727408144,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_5.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_2.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_1.png?v=1727408136,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_1.png?v=1727408131,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_4.png?v=1727408130,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_3.png?v=1727408124,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_1.png?v=1727408123,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_2.png?v=1727408120,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_3.png?v=1727408114,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_4.png?v=1727408107,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_3.png?v=1727407832,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_5.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_1.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_3.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_1.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_1.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_2.png?v=1727407825,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_6.jpg?v=1727407814,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_4.jpg?v=1727407814"
E1264,TEAL,28,MILANO FORMALS,6,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_3.png?v=1727408144,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_5.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_2.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_1.png?v=1727408136,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_1.png?v=1727408131,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_4.png?v=1727408130,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_3.png?v=1727408124,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_1.png?v=1727408123,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_2.png?v=1727408120,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_3.png?v=1727408114,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_4.png?v=1727408107,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_3.png?v=1727407832,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_5.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_1.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_3.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_1.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_1.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_2.png?v=1727407825,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_6.jpg?v=1727407814,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_4.jpg?v=1727407814"
E1264,TEAL,30,MILANO FORMALS,9,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_3.png?v=1727408144,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_5.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_2.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_1.png?v=1727408136,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_1.png?v=1727408131,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_4.png?v=1727408130,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_3.png?v=1727408124,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_1.png?v=1727408123,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_2.png?v=1727408120,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_3.png?v=1727408114,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_4.png?v=1727408107,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_3.png?v=1727407832,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_5.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_1.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_3.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_1.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_1.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_2.png?v=1727407825,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_6.jpg?v=1727407814,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_4.jpg?v=1727407814"
E1264,TEAL,32,MILANO FORMALS,6,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_3.png?v=1727408144,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_5.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_2.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_1.png?v=1727408136,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_1.png?v=1727408131,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_4.png?v=1727408130,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_3.png?v=1727408124,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_1.png?v=1727408123,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_2.png?v=1727408120,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_3.png?v=1727408114,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_4.png?v=1727408107,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_3.png?v=1727407832,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_5.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_1.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_3.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_1.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_1.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_2.png?v=1727407825,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_6.jpg?v=1727407814,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_4.jpg?v=1727407814"
E1264,TEAL,34,MILANO FORMALS,1,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_3.png?v=1727408144,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_5.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_2.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_1.png?v=1727408136,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_1.png?v=1727408131,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_4.png?v=1727408130,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_3.png?v=1727408124,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_1.png?v=1727408123,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_2.png?v=1727408120,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_3.png?v=1727408114,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_4.png?v=1727408107,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_3.png?v=1727407832,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_5.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_1.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_3.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_1.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_1.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_2.png?v=1727407825,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_6.jpg?v=1727407814,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_4.jpg?v=1727407814"
E1264,TEAL,36,MILANO FORMALS,4,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_3.png?v=1727408144,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_5.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_2.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_1.png?v=1727408136,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_1.png?v=1727408131,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_4.png?v=1727408130,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_3.png?v=1727408124,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_1.png?v=1727408123,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_2.png?v=1727408120,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_3.png?v=1727408114,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_4.png?v=1727408107,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_3.png?v=1727407832,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_5.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_1.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_3.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_1.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_1.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_2.png?v=1727407825,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_6.jpg?v=1727407814,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_4.jpg?v=1727407814"
E1264,TEAL,40,MILANO FORMALS,4,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_3.png?v=1727408144,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_5.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_2.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_1.png?v=1727408136,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_1.png?v=1727408131,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_4.png?v=1727408130,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_3.png?v=1727408124,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_1.png?v=1727408123,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_2.png?v=1727408120,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_3.png?v=1727408114,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_4.png?v=1727408107,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_3.png?v=1727407832,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_5.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_1.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_3.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_1.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_1.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_2.png?v=1727407825,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_6.jpg?v=1727407814,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_4.jpg?v=1727407814"
E1264,VICTORIA LILAC,34,MILANO FORMALS,1,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_3.png?v=1727408144,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_5.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_2.png?v=1727408143,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_1.png?v=1727408136,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_1.png?v=1727408131,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_4.png?v=1727408130,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_3.png?v=1727408124,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_1.png?v=1727408123,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_TEAL_2.png?v=1727408120,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_NAVY_3.png?v=1727408114,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_LILAC_4.png?v=1727408107,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_3.png?v=1727407832,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_5.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_1.png?v=1727407829,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_3.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_1.png?v=1727407827,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_1.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Coral_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_2.png?v=1727407826,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Black_2.png?v=1727407825,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_6.jpg?v=1727407814,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1264_Claret_4.jpg?v=1727407814"
E1265,BLUE,10,MILANO FORMALS,2,Elegant Evening,197.0,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1265_Green_1.jpg?v=1727407955
E1265,BLUE,12,MILANO FORMALS,3,Elegant Evening,197.0,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1265_Green_1.jpg?v=1727407955
E1265,COFFEE,12,MILANO FORMALS,2,Elegant Evening,197.0,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1265_Green_1.jpg?v=1727407955
E1265,GREEN,12,MILANO FORMALS,4,Elegant Evening,197.0,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1265_Green_1.jpg?v=1727407955
E1270,CORAL,4,MILANO FORMALS,11,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,CORAL,6,MILANO FORMALS,4,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,CORAL,8,MILANO FORMALS,3,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,CORAL,10,MILANO FORMALS,1,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,CORAL,12,MILANO FORMALS,3,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,CORAL,20,MILANO FORMALS,1,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,CORAL,24,MILANO FORMALS,4,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,CORAL,28,MILANO FORMALS,1,Bridesmaid,197.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,CORAL,32,MILANO FORMALS,5,Bridesmaid,316.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,CORAL,36,MILANO FORMALS,4,Bridesmaid,316.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,CORAL,40,MILANO FORMALS,1,Bridesmaid,316.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,FUCHSIA,4,MILANO FORMALS,16,Bridesmaid,316.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,FUCHSIA,6,MILANO FORMALS,18,Bridesmaid,227.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,FUCHSIA,8,MILANO FORMALS,12,Bridesmaid,227.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,FUCHSIA,10,MILANO FORMALS,11,Bridesmaid,227.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,LILAC,4,MILANO FORMALS,3,Bridesmaid,227.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,PEACH,16,MILANO FORMALS,1,Bridesmaid,227.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,POOL,4,MILANO FORMALS,5,Bridesmaid,227.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,POOL,6,MILANO FORMALS,4,Bridesmaid,227.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
E1270,POOL,8,MILANO FORMALS,9,Bridesmaid,227.0,"https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_3.png?v=1727407995,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Teal_1.png?v=1727407976,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_1.png?v=1727407969,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/E1270_Coral_2.png?v=1727407969"
