product_name,Product Code,url
E1436_VICTORIA_5.jpg,E1436,https://ecomm-milano-images.s3.amazonaws.com/E1436_VICTORIA_5.jpg
E1439_TEAL_1.jpg,E1439,https://ecomm-milano-images.s3.amazonaws.com/E1439_TEAL_1.jpg
E1439_TEAL_2.jpg,E1439,https://ecomm-milano-images.s3.amazonaws.com/E1439_TEAL_2.jpg
E1439_TEAL_3.jpg,E1439,https://ecomm-milano-images.s3.amazonaws.com/E1439_TEAL_3.jpg
E1463_CORAL_1.jpg,E1463,https://ecomm-milano-images.s3.amazonaws.com/E1463_CORAL_1.jpg
E1463_CORAL_2.jpg,E1463,https://ecomm-milano-images.s3.amazonaws.com/E1463_CORAL_2.jpg
E1463_TEAL_1.jpg,E1463,https://ecomm-milano-images.s3.amazonaws.com/E1463_TEAL_1.jpg
E1463_TEAL_2.jpg,E1463,https://ecomm-milano-images.s3.amazonaws.com/E1463_TEAL_2.jpg
E1463_TRUFFLE_1.jpg,E1463,https://ecomm-milano-images.s3.amazonaws.com/E1463_TRUFFLE_1.jpg
E1463_TRUFFLE_2.jpg,E1463,https://ecomm-milano-images.s3.amazonaws.com/E1463_TRUFFLE_2.jpg
E1467_GOLD_1.jpg,E1467,https://ecomm-milano-images.s3.amazonaws.com/E1467_GOLD_1.jpg
E1467_GOLD_2.jpg,E1467,https://ecomm-milano-images.s3.amazonaws.com/E1467_GOLD_2.jpg
E1467_GOLD_3.jpg,E1467,https://ecomm-milano-images.s3.amazonaws.com/E1467_GOLD_3.jpg
E1672_ROYAL_1.jpg,E1672,https://ecomm-milano-images.s3.amazonaws.com/E1672_ROYAL_1.jpg
E1672_ROYAL_3.jpg,E1672,https://ecomm-milano-images.s3.amazonaws.com/E1672_ROYAL_3.jpg
E1672_ROYAL_4.jpg,E1672,https://ecomm-milano-images.s3.amazonaws.com/E1672_ROYAL_4.jpg
E1685_FUCHSIA_1.jpg,E1685,https://ecomm-milano-images.s3.amazonaws.com/E1685_FUCHSIA_1.jpg
E1795_NAVY_1.jpg,E1795,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_1.jpg
E1795_NAVY_2.jpg,E1795,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_2.jpg
E1795_NAVY_3.jpg,E1795,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_3.jpg
E1795_NAVY_4.jpg,E1795,https://ecomm-milano-images.s3.amazonaws.com/E1795_NAVY_4.jpg
E1891_PURPLE_1.jpg,E1891,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_1.jpg
E1891_PURPLE_2.jpg,E1891,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_2.jpg
E1891_PURPLE_3.jpg,E1891,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_3.jpg
E1891_PURPLE_4.jpg,E1891,https://ecomm-milano-images.s3.amazonaws.com/E1891_PURPLE_4.jpg
E1911_SPACE_BLUE_1.jpg,E1911,https://ecomm-milano-images.s3.amazonaws.com/E1911_SPACE_BLUE_1.jpg
E1911_SPACE_BLUE_2.jpg,E1911,https://ecomm-milano-images.s3.amazonaws.com/E1911_SPACE_BLUE_2.jpg
E1911_SPACE_BLUE_3.jpg,E1911,https://ecomm-milano-images.s3.amazonaws.com/E1911_SPACE_BLUE_3.jpg
E1911_SPACE_BLUE_4.jpg,E1911,https://ecomm-milano-images.s3.amazonaws.com/E1911_SPACE_BLUE_4.jpg
E2046_NAVY_1.jpg,E2046,https://ecomm-milano-images.s3.amazonaws.com/E2046_NAVY_1.jpg
E2046_NAVY_2.jpg,E2046,https://ecomm-milano-images.s3.amazonaws.com/E2046_NAVY_2.jpg
E2046_NAVY_3.jpg,E2046,https://ecomm-milano-images.s3.amazonaws.com/E2046_NAVY_3.jpg
E2046_NAVY_4.jpg,E2046,https://ecomm-milano-images.s3.amazonaws.com/E2046_NAVY_4.jpg
E2046_ROSE_1.jpg,E2046,https://ecomm-milano-images.s3.amazonaws.com/E2046_ROSE_1.jpg
E2600_RED_1.jpg,E2600,https://ecomm-milano-images.s3.amazonaws.com/E2600_RED_1.jpg
E2600_RED_2.jpg,E2600,https://ecomm-milano-images.s3.amazonaws.com/E2600_RED_2.jpg
E2600_RED_3.jpg,E2600,https://ecomm-milano-images.s3.amazonaws.com/E2600_RED_3.jpg
E2600_RED_4.jpg,E2600,https://ecomm-milano-images.s3.amazonaws.com/E2600_RED_4.jpg
