Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Product Category,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Variant Image,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,product.metafields.custom.color,product.metafields.custom.size,product.metafields.custom.dress_occasion,product.metafields.custom.dress_style,product.metafields.custom.skirt_length_type,product.metafields.custom.sleeve_length_type
f570,MILANO FORMALS F570,,Nova Vogue, Dress,nan,TRUE,Apparel & Accessories > Clothing > Dresses,Color,VICTORIA-LILAC,Size,34,F570_VICTORIA-LILAC_34,,shopify,6,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,1,Nova Vogue CODE: F570_VICTORIA-LILAC_34,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,MILANO FORMALS F570,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,nan,new,FALSE,MILANO FORMALS,,,,VICTORIA-LILAC 34,VICTORIA-LILAC,34,,,,
f570,MILANO FORMALS F570,,Nova Vogue, Dress,nan,TRUE,Apparel & Accessories > Clothing > Dresses,Color,VICTORIA-LILAC,Size,38,F570_VICTORIA-LILAC_38,,shopify,22,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,1,Nova Vogue CODE: F570_VICTORIA-LILAC_38,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,MILANO FORMALS F570,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,nan,new,FALSE,MILANO FORMALS,,,,VICTORIA-LILAC 38,VICTORIA-LILAC,38,,,,
f570,MILANO FORMALS F570,,Nova Vogue, Dress,nan,TRUE,Apparel & Accessories > Clothing > Dresses,Color,VICTORIA-LILAC,Size,40,F570_VICTORIA-LILAC_40,,shopify,4,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,1,Nova Vogue CODE: F570_VICTORIA-LILAC_40,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,MILANO FORMALS F570,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,nan,new,FALSE,MILANO FORMALS,,,,VICTORIA-LILAC 40,VICTORIA-LILAC,40,,,,
f570,MILANO FORMALS F570,,Nova Vogue, Dress,nan,TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,12,F570_WHITE_12,,shopify,1,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,1,Nova Vogue CODE: F570_WHITE_12,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,MILANO FORMALS F570,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,nan,new,FALSE,MILANO FORMALS,,,,WHITE 12,WHITE,12,,,,
f570,MILANO FORMALS F570,,Nova Vogue, Dress,nan,TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,22,F570_WHITE_22,,shopify,2,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,1,Nova Vogue CODE: F570_WHITE_22,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,MILANO FORMALS F570,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,nan,new,FALSE,MILANO FORMALS,,,,WHITE 22,WHITE,22,,,,
f570,MILANO FORMALS F570,,Nova Vogue, Dress,nan,TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,26,F570_WHITE_26,,shopify,9,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,1,Nova Vogue CODE: F570_WHITE_26,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,MILANO FORMALS F570,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,nan,new,FALSE,MILANO FORMALS,,,,WHITE 26,WHITE,26,,,,
f570,MILANO FORMALS F570,,Nova Vogue, Dress,nan,TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,30,F570_WHITE_30,,shopify,33,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,1,Nova Vogue CODE: F570_WHITE_30,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,MILANO FORMALS F570,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,nan,new,FALSE,MILANO FORMALS,,,,WHITE 30,WHITE,30,,,,
f570,MILANO FORMALS F570,,Nova Vogue, Dress,nan,TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,34,F570_WHITE_34,,shopify,83,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,1,Nova Vogue CODE: F570_WHITE_34,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,MILANO FORMALS F570,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,nan,new,FALSE,MILANO FORMALS,,,,WHITE 34,WHITE,34,,,,
f570,MILANO FORMALS F570,,Nova Vogue, Dress,nan,TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,38,F570_WHITE_38,,shopify,42,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,1,Nova Vogue CODE: F570_WHITE_38,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,MILANO FORMALS F570,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,nan,new,FALSE,MILANO FORMALS,,,,WHITE 38,WHITE,38,,,,
f570,MILANO FORMALS F570,,Nova Vogue, Dress,nan,TRUE,Apparel & Accessories > Clothing > Dresses,Color,WHITE,Size,40,F570_WHITE_40,,shopify,22,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,1,Nova Vogue CODE: F570_WHITE_40,https://cdn.shopify.com/s/files/1/0649/4820/7797/files/F570_Skyblue_1.png?v=1727408511,MILANO FORMALS F570,,Apparel & Accessories > Clothing > Dresses,Female,Adult,Women Dresses,nan,new,FALSE,MILANO FORMALS,,,,WHITE 40,WHITE,40,,,,
